ID,chemIndex,porosity,freq,amp,initialStrain,initialStress,intervalCode,cycle,stiffness,stiffnessROC,damping,dampingROC,NVP
120,1,high,2,2.4319551746456163E-2,-0.44881966137082407,-4.683026855760013,D,4000,0.04155905750908918,9.131933413922267e-8,-5.801738535547267,-1.3448280030772253e-6,1.6221773100615307
123,1,high,10,2.3155500796167072E-2,-0.52756846100808852,-5.730141348165807,D,4000,0.11566487288891071,-1.3943850558510719e-7,0.4934458141071514,-1.7552371498474882e-8,1.5040932918429082
124,1,high,5,2.4043844946017488E-2,-0.52756540793483053,-5.8597449459478606,D,4000,0.07955881289642273,2.2608826358044842e-8,-5.529705680584874,-3.569068211941584e-7,1.6649245134385131
131,1,high,2,2.4288179423705203E-2,-0.52755877026996834,-5.8932509077896755,D,4000,0.07207852252654727,1.5696190990384383e-7,-5.663214653397283,-1.2801117846628073e-6,1.6504290964786297
138,1,high,0.5,2.4139612236788142E-2,-0.45669205351708692,-6.0756811161405908,D,750,-0.07046811153532812,-3.0157238610561967e-06,-2.8666053757288235,4.919525748221076e-6,1.6381051658296832
155,1,high,0.5,2.4770290556294913E-2,-0.45669222240591623,-7.6083469277822866,D,750,-0.09442137751607824,-2.1282195650205727e-6,-2.88135232031837,-1.2399697759907014e-5,1.6414814635508841
107,2,low,0.5,2.4039107664406652E-2,-0.29133322325570032,-110.36201609756436,D,4000,1.142961071956479,5.5083769454178366e-8,-6.0468189236449454,-1.810941975060487e-6,1.4700653720338561
118,2,low,0.29999999999999993,2.4718528557623479E-2,-0.29133607283822832,-99.292455569186998,D,4000,1.0189679466457158,2.0048207734093546e-6,-6.048151467601979,1.5542536121724737e-5,1.612405375785708
125,2,low,10.007692307692308,2.3109187217787746E-2,-0.29135883272624691,-116.38172865434537,D,4000,1.2079126069811006,-2.5649597235721798e-6,0.6773277661107713,-7.580834066645004e-7,1.541014692894175
126,2,low,0.40000000000000008,2.4061549102421653E-2,-0.29133551917199146,-99.961184560208238,D,4000,0.9738398488992474,3.5081045756776286e-6,-6.057630482470934,-1.82101366586096e-6,1.4962492631370734
154,2,low,0.5,2.4446100643851307E-2,-0.69291603183379524,-111.27783380790446,D,750,-1.133366932904359,-1.8591990480574693e-5,-2.9022205449435874,-1.3366680530678465e-5,1.5363761343247886
105,2,high,0.5,2.4053768858335774E-2,-0.52755878135939549,-11.309205798293299,D,4000,0.1215433917974452,-4.559933466145444e-7,-6.014221939129413,-1.5646750285558398e-6,1.5752271983621484
127,2,high,10,2.3120995267766595E-2,-0.52757893569880199,-11.286631204923472,D,4000,0.11189826670270878,-2.5371764565927656e-7,0.8726388771270379,2.0532207660384217e-7,1.6002684136115752
150,2,high,15,7.5980023919371517E-2,-0.52758250913579996,-11.247552581452979,D,750,0.07257268192735575,-4.0292545808347515e-6,1.1008137637580708,7.897815691624288e-7,2.4356052336659726
151,2,high,14.996666666666666,2.2209895777175647E-2,-0.52757296345442162,-10.128652239928856,D,750,0.07033417620235309,2.8974078381934774e-6,1.139734753883374,-2.540608463080929e-5,1.5201144965543063
152,2,high,15.00344827586207,4.6110984293437303E-2,-0.5275596302975889,-9.7568620078289872,D,750,0.16294967277517183,-3.485420241308268e-6,0.4485853229565788,7.276229453216487e-6,1.5954548088815712
153,2,high,20,2.2590403908833941E-2,-0.52757513488626362,-10.21461550140822,D,750,0.06931636524143027,-8.204791523138577e-6,1.2720233378454466,4.068128729349052e-5,1.4229569378117393
156,2,high,0.5,2.4341741191036756E-2,-0.45669171449968832,-12.285923280013334,D,750,-0.157825985445853,3.829358799848359e-6,-2.8955796914245355,-6.322532925883806e-6,1.6174028094888411
109,3,low,0.5,2.4178551084111738E-2,-0.29133686826991273,-157.58113193542448,D,4000,2.9469437783761476,4.1899567417229555e-6,-6.073722298498019,-1.0298915847180013e-6,1.5481444546702463
111,3,low,0.5,2.4200331488404461E-2,-0.2913354684281298,-212.68782062723184,D,4000,2.9976408009805926,-1.090765695834861e-5,-6.066999732421669,-1.5925503133633611e-6,1.5471954191630921
128,3,low,0.02,2.4812812057302076E-2,-0.29133059815925855,-157.49605425274407,D,4000,2.0362908093585355,-1.4065448631597643e-5,-6.093002410250907,3.076321893047407e-8,1.662933349572254
129,3,low,10.005555555555555,2.2995208930251101E-2,-0.29134838615455322,-189.5761103698693,D,4000,2.3095366147158707,-5.23914805799075e-6,0.6585487315108183,-1.0313516880047225e-6,1.6130366913992589
141,3,low,0.5,2.4089210191575599E-2,-0.69291668465565726,-174.21675831782167,D,750,-2.242779452677342,2.6183504482025554e-5,-2.907640517374418,-8.574671807801693e-6,1.4803050875165258
143,3,low,2,2.4569540548064036E-2,-0.29133401605071235,-186.7649021493599,D,750,2.528651445110089,-3.8076988970205506e-5,-5.975006154316986,-6.970362481204973e-6,1.6603720617546918
145,3,low,15,2.2767054073013646E-2,-0.29144721583737276,-209.55184734073819,D,750,2.3381324584586483,-1.1917556907713056e-4,0.876204469199158,-1.8887569393628566e-6,1.5588024946822165
168,3,low,15.007142857142856,3.7859706656321261E-2,-0.2913529057324557,-240.18896722005104,D,750,3.182657668545469,-3.523709595824496e-4,0.25413526431358324,-4.179646953717864e-6,1.5997116212682365
103,3,high,0.5,2.4476333130798222E-2,-0.52755930951866969,-22.593622784915166,D,4000,0.3093618554212024,-1.6751058640488426e-6,-6.065011234392287,-1.743031230066805e-6,1.5930246496929674
108,3,high,10,2.3065943486435064E-2,-0.52756024422647796,-23.485219208487827,D,2000,0.427121535123611,-5.111019726772392e-6,0.29789334556655245,-1.2054181543732056e-6,1.6952498549966362
112,3,high,5,2.3964377933336459E-2,-0.52756223987618711,-19.879039773524777,D,4000,0.28719796943806797,-1.066567256961304e-6,0.3027829215241993,-4.271249161407198e-7,1.6897374179841393
142,3,high,0.5,2.4530083303194415E-2,-0.45669294622286438,-20.607753654852853,D,750,-0.28298441000019253,2.1713605065794008e-6,-2.8534192555720335,-7.669732474001378e-6,1.7410077454798341
148,3,high,15.001694915254237,2.2486050356579117E-2,-0.52755758950407772,-21.174834671245321,D,750,0.3772764142500858,-9.946082861611804e-6,0.3147214392892397,1.7760042024583812e-7,1.5635008757894047
166,3,high,9.9928571428571438,7.8057613088793984E-2,-0.52756141519875499,-25.208576638625807,D,750,0.2750680984877405,-1.668712862116162e-5,0.40161428087019635,4.565822233717043e-6,1.947677141204164
106,1,low,0.5,2.4128849143440812E-2,-0.2913375226002326,-62.799569925656819,E,5000,0.5232873754840018,-1.942245651804342e-6,-6.037396571376241,-9.909804719674399e-7,1.4889685182793972
115,1,low,0.5,2.461566240160673E-2,-0.2913358267120093,-59.240175726957808,E,5000,0.4596031654957429,3.8084200645178147e-6,-6.0406599788793525,-9.514578858825118e-6,1.4315568051656606
116,1,low,10,2.3821421721616297E-2,-0.29134057453917039,-62.451156282278447,E,5000,0.5499856003074051,-3.1565081179085743e-7,0.7076257901020662,-1.6347653656269666e-5,1.5630527351610675
117,1,low,5,2.5272102221972091E-2,-0.29134028378272486,-62.471672978966268,E,5000,0.611295342368446,-3.317002195199925e-6,0.5059223460123969,-3.5422069803554557e-6,1.5656042802851855
119,1,low,2,2.5382086905547281E-2,-0.29133856940915154,-61.845186771667528,E,5000,0.5616779049787728,1.401979121721464e-6,-5.913099218810684,6.553794213575159e-7,1.620205416116727
137,1,low,14.995652173913042,2.2337381035514036E-2,-0.29133121992185868,-58.836185088457398,E,1000,0.4419016529422013,-5.068384841091289e-6,0.9321158118690742,-1.6831559131080809e-6,1.5062282500897597
139,1,low,0.5,2.4281769732657284E-2,-0.69291295559246502,-56.673020726236999,E,1000,-0.4238169189724916,-1.7535375922790309e-6,-2.8936655451014146,-6.334490194458198e-6,1.5422897474664192
140,1,low,15.002564102564103,1.4673231262834157E-2,-0.2913399411996892,-60.168816557692132,E,1000,0.45893566127941193,-1.4722534177922242e-6,0.9223640397100921,-1.3935039866908027e-7,1.4838425716647616
144,1,low,2,2.5744210366941581E-2,-0.29133741391286039,-57.720437924635853,E,1000,0.4755902535652724,5.5086411985176835e-6,-5.919183415143917,-2.4821839156473403e-5,1.7036759772622543
146,1,low,15,2.2408634659225365E-2,-0.29143764479162365,-61.767442515413371,E,1000,0.4392325485656694,-4.570366745934251e-6,0.9290574325959333,-1.7488311138107448e-6,1.5522560037481576
167,1,low,10,7.801228054574684E-2,-0.29130418402857716,-70.557869817436028,E,1000,0.41875008408649883,-1.986818513766897e-5,0.7477881296301647,-3.3288757829641467e-6,1.6994148550197581
104,1,high,0.5,2.4152293346591594E-2,-0.52755769422532572,-6.8013223668039462,E,5000,0.06235644605263776,1.4837573789208692e-7,-6.004858623141589,-1.0817021036473306e-6,1.5187681234168804
113,1,high,0.5,2.4258753733764193E-2,-0.52755998521085357,-5.40974125626341,E,5000,0.050608185413831906,1.8116972567433498e-7,-5.893209367221237,-1.1155396198558876e-6,1.6087250947698126
114,1,high,0.5,2.4300551446183816E-2,-0.44881906066950328,-4.238312376470029,E,5000,0.038203334994961334,1.6889857307824525e-7,-5.929066473972911,-1.432121261543351e-6,1.5419878895381485
120,1,high,2,2.4319551746456163E-2,-0.44881966137082407,-4.683026855760013,E,5000,0.041690102364674755,1.3104485558557838e-7,-5.802940746992377,-1.2022114451095688e-6,1.6223502797676153
123,1,high,10,2.3155500796167072E-2,-0.52756846100808852,-5.730141348165807,E,5000,0.11562250111101656,-4.2371777894151255e-8,0.49316865959715184,-2.7715450999954426e-7,1.509186642296829
124,1,high,5,2.4043844946017488E-2,-0.52756540793483053,-5.8597449459478606,E,5000,0.07954968096849695,-9.13192792578732e-9,-5.529860023045395,-1.5434246052148382e-7,1.6621135527521427
131,1,high,2,2.4288179423705203E-2,-0.52755877026996834,-5.8932509077896755,E,5000,0.07226405325712759,1.8553073058032164e-7,-5.664146715718334,-9.320623210511414e-7,1.6559538649356222
138,1,high,0.5,2.4139612236788142E-2,-0.45669205351708692,-6.0756811161405908,E,1000,-0.07104904593835208,-2.3237376120958663e-6,-2.8741906871671494,-3.034124575330388e-5,1.6130300577247088
155,1,high,0.5,2.4770290556294913E-2,-0.45669222240591623,-7.6083469277822866,E,1000,-0.09466908621253257,-9.908347858173516e-7,-2.8832297520770633,-7.5097270347725956e-6,1.6485749480152163
107,2,low,0.5,2.4039107664406652E-2,-0.29133322325570032,-110.36201609756436,E,5000,1.1414367323612835,-1.5243395951953786e-6,-6.0480148556269215,-1.1959319819760949e-6,1.4656737882416517
118,2,low,0.29999999999999993,2.4718528557623479E-2,-0.29133607283822832,-99.292455569186998,E,5000,1.0210108499006194,2.0429032549036386e-6,-6.056202052026246,-8.050584424267094e-6,1.5838827970631459
125,2,low,10.007692307692308,2.3109187217787746E-2,-0.29135883272624691,-116.38172865434537,E,5000,1.2059895414729658,-1.9230655081348134e-6,0.6768869733078668,-4.407928029044328e-7,1.5444639388398205
126,2,low,0.40000000000000008,2.4061549102421653E-2,-0.29133551917199146,-99.961184560208238,E,5000,0.9753636062233536,1.5237573241062564e-6,-6.05889591119039,-1.2654287194564517e-6,1.5005780560528965
154,2,low,0.5,2.4446100643851307E-2,-0.69291603183379524,-111.27783380790446,E,1000,-1.133601499815204,-9.382676433800085e-7,-2.9079509887824115,-2.2921775355296602e-5,1.5326576816022546
105,2,high,0.5,2.4053768858335774E-2,-0.52755878135939549,-11.309205798293299,E,5000,0.1205867089287968,-9.566828686483897e-7,-6.015153910108423,-9.319709790096553e-7,1.5878154364072623
127,2,high,10,2.3120995267766595E-2,-0.52757893569880199,-11.286631204923472,E,5000,0.11168029698043903,-2.1796972226974242e-7,0.872670155290546,3.127816350811941e-8,1.5924160894067807
150,2,high,15,7.5980023919371517E-2,-0.52758250913579996,-11.247552581452979,E,1000,0.07192541775266982,-2.5890566987437082e-6,1.100886142326072,2.895142720049648e-7,2.4560996628276102
151,2,high,14.996666666666666,2.2209895777175647E-2,-0.52757296345442162,-10.128652239928856,E,1000,0.06980691917255721,-2.1090281191835094e-6,1.1433430208388062,1.443306782172904e-5,1.5145763445481688
152,2,high,15.00344827586207,4.6110984293437303E-2,-0.5275596302975889,-9.7568620078289872,E,1000,0.16249373715646795,-1.8237424748155372e-6,0.4480344768192488,-2.2033845493201197e-6,1.5945986561837959
153,2,high,20,2.2590403908833941E-2,-0.52757513488626362,-10.21461550140822,E,1000,0.07229710361945141,1.1922953512084555e-5,1.2542334773697217,-7.11594419028998e-5,1.4181542616436107
156,2,high,0.5,2.4341741191036756E-2,-0.45669171449968832,-12.285923280013334,E,1000,-0.15724166882719084,2.3372664746486025e-6,-2.8966734028796566,-4.374845820484197e-6,1.6181541105622339
109,3,low,0.5,2.4178551084111738E-2,-0.29133686826991273,-157.58113193542448,E,5000,2.9453346090673613,-1.6091693087862956e-6,-6.0744072462127106,-6.849477146912974e-7,1.552636469449598
111,3,low,0.5,2.4200331488404461E-2,-0.2913354684281298,-212.68782062723184,E,5000,2.9698104018245366,-2.7830399156056006e-5,-6.067890605626182,-8.908732045131984e-7,1.5355327686686593
128,3,low,0.02,2.4812812057302076E-2,-0.29133059815925855,-157.49605425274407,E,5000,2.0621594291552503,2.5868619796714843e-5,-6.093811551809118,-8.091415582107686e-7,1.6405142655756837
129,3,low,10.005555555555555,2.2995208930251101E-2,-0.29134838615455322,-189.5761103698693,E,5000,2.30560405786598,-3.932556849890467e-6,0.657781102664917,-7.676288459013137e-7,1.6161418264330252
141,3,low,0.5,2.4089210191575599E-2,-0.69291668465565726,-174.21675831782167,E,1000,-2.2362656061517567,2.6055386102340706e-5,-2.90926302815267,-6.490043113007715e-6,1.4793724103724453
143,3,low,2,2.4569540548064036E-2,-0.29133401605071235,-186.7649021493599,E,1000,2.5222152621098437,-2.5744732000982042e-5,-5.976187854195686,-4.726799514799041e-6,1.6657078336420852
145,3,low,15,2.2767054073013646E-2,-0.29144721583737276,-209.55184734073819,E,1000,2.31628939095098,-8.73722700306736e-5,0.8757162597742483,-1.952837699638721e-6,1.5563983917645505
168,3,low,15.007142857142856,3.7859706656321261E-2,-0.2913529057324557,-240.18896722005104,E,1000,3.119884029993958,-2.5109455420604476e-4,0.2532520169613006,-3.532989409130494e-6,1.6017825746754633
103,3,high,0.5,2.4476333130798222E-2,-0.52755930951866969,-22.593622784915166,E,5000,0.3080404651431672,-1.3213902780352394e-6,-6.065991474730669,-9.802403383822877e-7,1.6152207442037787
108,3,high,10,2.3065943486435064E-2,-0.52756024422647796,-23.485219208487827,E,3000,0.42425801588367656,-2.8635192399344423e-6,0.2971353804447512,-7.579651218012629e-7,1.6999616289665751
112,3,high,5,2.3964377933336459E-2,-0.52756223987618711,-19.879039773524777,E,5000,0.286326269786753,-8.7169965131495e-7,0.30234176448084726,-4.41157043352014e-7,1.6887212054871168
142,3,high,0.5,2.4530083303194415E-2,-0.45669294622286438,-20.607753654852853,E,1000,-0.2827878431382154,7.862674479084397e-7,-2.8548579413936177,-5.7547432863369605e-6,1.7289446737748559
148,3,high,15.001694915254237,2.2486050356579117E-2,-0.52755758950407772,-21.174834671245321,E,1000,0.37558252407070947,-6.775560717505291e-6,0.3149393714867643,8.717287900985582e-7,1.5632387616933452
166,3,high,9.9928571428571438,7.8057613088793984E-2,-0.52756141519875499,-25.208576638625807,E,1000,0.27226659240081474,-1.1206024347703015e-5,0.4023616975919748,2.989666887113884e-6,1.951404866811032
106,1,low,0.5,2.4128849143440812E-2,-0.2913375226002326,-62.799569925656819,F,6000,0.5227355200359356,-5.518554480662408e-7,-6.038182454981078,-7.8588360483689e-7,1.4904549125373232
115,1,low,0.5,2.461566240160673E-2,-0.2913358267120093,-59.240175726957808,F,6000,0.46282365821197136,3.2204927162284293e-6,-6.042463935825959,-1.8039569466061778e-6,1.4530290076119925
116,1,low,10,2.3821421721616297E-2,-0.29134057453917039,-62.451156282278447,F,6000,0.5459784103001957,-4.0071900072093935e-6,0.7319560891959269,2.433029909386075e-5,1.5524930382447848
117,1,low,5,2.5272102221972091E-2,-0.29134028378272486,-62.471672978966268,F,6000,0.6126746686549605,1.3793262865144928e-6,0.5098519798772414,3.929633864844462e-6,1.615610749389135
119,1,low,2,2.5382086905547281E-2,-0.29133856940915154,-61.845186771667528,F,6000,0.5603998183082949,-1.278086670477907e-6,-5.913984292910133,-8.850740994486017e-7,1.5307493524013778
137,1,low,14.995652173913042,2.2337381035514036E-2,-0.29133121992185868,-58.836185088457398,F,2000,0.4387423688085891,-3.1592841336122167e-6,0.9313132250903242,-8.025867787500029e-7,1.5040293120608139
139,1,low,0.5,2.4281769732657284E-2,-0.69291295559246502,-56.673020726236999,F,2000,-0.4250633663397188,-1.2464473672272325e-6,-2.897695700921978,-4.0301558205633195e-6,1.5288107100827435
140,1,low,15.002564102564103,1.4673231262834157E-2,-0.2913399411996892,-60.168816557692132,F,2000,0.4585013239430125,-4.343373363994152e-7,0.9212098780415894,-1.1541616685026846e-6,1.488627542393884
144,1,low,2,2.5744210366941581E-2,-0.29133741391286039,-57.720437924635853,F,2000,0.47554242764497906,-4.782592029334287e-8,-5.919457862999218,-2.7444785530139627e-7,1.7659959739779931
146,1,low,15,2.2408634659225365E-2,-0.29143764479162365,-61.767442515413371,F,2000,0.4369151965510545,-2.3173520146149152e-6,0.9279241950466455,-1.1332375492878465e-6,1.5467635997812117
167,1,low,10,7.801228054574684E-2,-0.29130418402857716,-70.557869817436028,F,2000,0.409336111953256,-9.413972133242853e-6,0.74565947398380406,-2.1286556463606665e-6,1.7042629206824473
104,1,high,0.5,2.4152293346591594E-2,-0.52755769422532572,-6.8013223668039462,F,6000,0.06268648179379636,3.300357411586061e-7,-6.005763930323554,-9.053071819655756e-7,1.5130812795242565
113,1,high,0.5,2.4258753733764193E-2,-0.52755998521085357,-5.40974125626341,F,6000,0.05075158563740437,1.43400223572461e-7,-5.891666077963262,1.543289257974756e-6,1.6018628880560573
114,1,high,0.5,2.4300551446183816E-2,-0.44881906066950328,-4.238312376470029,F,6000,0.0383253364266087,1.220014316473672e-7,-5.929475412383118,-4.0893841020661623e-7,1.5521785555146197
120,1,high,2,2.4319551746456163E-2,-0.44881966137082407,-4.683026855760013,F,6000,0.04182468190754457,1.3457954286981433e-7,-5.804029662938962,-1.0889159465854447e-6,1.650989505905831
123,1,high,10,2.3155500796167072E-2,-0.52756846100808852,-5.730141348165807,F,6000,0.11552049124422614,-1.0200986679041735e-7,0.493198665264746,3.0005667594146245e-8,1.4989917185863677
124,1,high,5,2.4043844946017488E-2,-0.52756540793483053,-5.8597449459478606,F,6000,0.07956682000921686,1.71390407199129e-8,-5.529971415797577,-1.113927521814162e-7,1.670661136559046
131,1,high,2,2.4288179423705203E-2,-0.52755877026996834,-5.8932509077896755,F,6000,0.07234834987954487,8.429662241728198e-8,-5.664689641440227,-5.429257218931838e-7,1.6578966629783645
138,1,high,0.5,2.4139612236788142E-2,-0.45669205351708692,-6.0756811161405908,F,2000,-0.0729644512331279,-1.9154052947758236e-6,-2.877342563720363,-3.151876553213473e-6,1.5064876659192579
155,1,high,0.5,2.4770290556294913E-2,-0.45669222240591623,-7.6083469277822866,F,2000,-0.09587327226357333,-1.204186051040751e-6,-2.8865883864052644,-3.3586343282010487e-6,1.6194372710777643
107,2,low,0.5,2.4039107664406652E-2,-0.29133322325570032,-110.36201609756436,F,6000,1.1409522592348784,-4.844731264050938e-7,-6.049038027337158,-1.0231717102362482e-6,1.4743166073119958
118,2,low,0.29999999999999993,2.4718528557623479E-2,-0.29133607283822832,-99.292455569186998,F,6000,1.0181267340514077,-2.8841158492116657e-6,-6.067897693006293,-1.1695640980046385e-5,1.4511607435024867
125,2,low,10.007692307692308,2.3109187217787746E-2,-0.29135883272624691,-116.38172865434537,F,6000,1.2047596969176984,-1.2298445552674231e-6,0.6763317520868282,-5.55221221038682e-7,1.5466425851799024
126,2,low,0.40000000000000008,2.4061549102421653E-2,-0.29133551917199146,-99.961184560208238,F,6000,0.9766810711774049,1.3174649540512728e-6,-6.05985868295036,-9.62771759969172e-7,1.5038729896305105
154,2,low,0.5,2.4446100643851307E-2,-0.69291603183379524,-111.27783380790446,F,2000,-1.1294761317343625,4.1253680808415185e-6,-2.9066507601811424,1.3002286012691044e-6,1.4479390152433842
105,2,high,0.5,2.4053768858335774E-2,-0.52755878135939549,-11.309205798293299,F,6000,0.1200184272617457,-5.682816670510988e-7,-6.01598606314143,-8.321530330066551e-7,1.5897332696971522
127,2,high,10,2.3120995267766595E-2,-0.52757893569880199,-11.286631204923472,F,6000,0.11143025338661962,-2.5004359381941564e-7,0.8730179876038195,3.4783231327351063e-7,1.5890428241214833
150,2,high,15,7.5980023919371517E-2,-0.52758250913579996,-11.247552581452979,F,2000,0.0706187725107577,-1.3066452419121245e-6,1.099404160316738,-1.4819820093341374e-6,2.4995038289996891
151,2,high,14.996666666666666,2.2209895777175647E-2,-0.52757296345442162,-10.128652239928856,F,2000,0.06951159775394239,-2.953214186148245e-7,1.144339924897522,9.969040587156641e-7,1.5122311851384096
152,2,high,15.00344827586207,4.6110984293437303E-2,-0.5275596302975889,-9.7568620078289872,F,2000,0.16168377436244974,-8.099627940182097e-7,0.4479816948889237,-5.278193032509648e-8,1.6010422657689138
153,2,high,20,2.2590403908833941E-2,-0.52757513488626362,-10.21461550140822,F,2000,0.07131504279448175,-9.82060824969655e-7,1.2581129395060107,3.87946213628898e-6,1.448575584212153
156,2,high,0.5,2.4341741191036756E-2,-0.45669171449968832,-12.285923280013334,F,2000,-0.1575592304342883,-3.175616070974496e-7,-2.897136669303032,-4.632664233752415e-7,1.6970822826723617
109,3,low,0.5,2.4178551084111738E-2,-0.29133686826991273,-157.58113193542448,F,6000,2.954299260112617,8.964651045255678e-6,-6.075042795640339,-6.355494276286677e-7,1.5480079087309919
111,3,low,0.5,2.4200331488404461E-2,-0.2913354684281298,-212.68782062723184,F,6000,2.9556085495864406,-1.4201852238096002e-5,-6.0687115289262845,-8.209233001021943e-7,1.5262632407704519
128,3,low,0.02,2.4812812057302076E-2,-0.29133059815925855,-157.49605425274407,F,6000,2.1017338865371515,3.957445738190124e-5,-6.0947983597301425,-9.868079210244573e-7,1.6537138834656449
129,3,low,10.005555555555555,2.2995208930251101E-2,-0.29134838615455322,-189.5761103698693,F,6000,2.3032174171189586,-2.3866407470216623e-6,0.6570696189946297,-7.114836702872829e-7,1.6132139700357002
141,3,low,0.5,2.4089210191575599E-2,-0.69291668465565726,-174.21675831782167,F,2000,-2.2180081184880036,1.8257487663753124e-5,-2.9131929025964554,-3.929874443785231e-6,1.4873555585304989
143,3,low,2,2.4569540548064036E-2,-0.29133401605071235,-186.7649021493599,F,2000,2.508483974675808,-1.3731287434035621e-5,-5.979428071800275,-3.24021760458848e-6,1.6337929148226096
145,3,low,15,2.2767054073013646E-2,-0.29144721583737276,-209.55184734073819,F,2000,2.2704974214514326,-4.579196949954722e-5,0.8740967175321466,-1.6195422421017014e-6,1.5538196877041874
168,3,low,15.007142857142856,3.7859706656321261E-2,-0.2913529057324557,-240.18896722005104,F,2000,2.9892766401970072,-1.3060738979695064e-4,0.25053278702216986,-2.719229939130763e-6,1.6081020733047662
103,3,high,0.5,2.4476333130798222E-2,-0.52755930951866969,-22.593622784915166,F,6000,0.3072073266371378,-8.331385060293961e-7,-6.067178079555488,-1.1866048248183602e-6,1.6419608228536799
108,3,high,10,2.3065943486435064E-2,-0.52756024422647796,-23.485219208487827,F,4000,0.4221977995392701,-2.0602163444064515e-6,0.29671020937056936,-4.251710741818293e-7,1.7012001034387334
112,3,high,5,2.3964377933336459E-2,-0.52756223987618711,-19.879039773524777,F,6000,0.285806452109756,-5.19817676996992e-7,0.3020127362505063,-3.290282303409775e-7,1.6862611762572235
142,3,high,0.5,2.4530083303194415E-2,-0.45669294622286438,-20.607753654852853,F,2000,-0.28278631481373645,1.5283244789721094e-9,-2.858447458220684,-3.589516827066319e-6,1.7152140484729843
148,3,high,15.001694915254237,2.2486050356579117E-2,-0.52755758950407772,-21.174834671245321,F,2000,0.37210136743287575,-3.4811566378337154e-6,0.3144990837224144,-4.4028776434990033e-7,1.5671320704348271
166,3,high,9.9928571428571438,7.8057613088793984E-2,-0.52756141519875499,-25.208576638625807,F,2000,0.26533922270411703,-6.927369696697716e-6,0.4044106743441094,2.048976752134557e-6,1.9637675822768466
106,1,low,0.5,2.4128849143440812E-2,-0.2913375226002326,-62.799569925656819,G,7000,0.5218726198082074,-8.629002277281695e-7,-6.0388544575125636,-6.720025314859158e-7,1.4910108938330917
115,1,low,0.5,2.461566240160673E-2,-0.2913358267120093,-59.240175726957808,G,7000,0.46478276975569505,1.9591115437236906e-6,-6.043205173412548,-7.412375865891718e-7,1.4623552872780505
116,1,low,10,2.3821421721616297E-2,-0.29134057453917039,-62.451156282278447,G,7000,0.5516351466286626,5.656736328466971e-6,0.7262054617981581,-5.75062739776877e-6,1.5491519312962867
117,1,low,5,2.5272102221972091E-2,-0.29134028378272486,-62.471672978966268,G,7000,0.6086258824730639,-4.048786181896524e-6,0.5135921514409962,3.7401715637548348e-6,1.5896687039520312
119,1,low,2,2.5382086905547281E-2,-0.29133856940915154,-61.845186771667528,G,7000,0.555791102237767,-4.60871607052793e-6,-5.913834214633742,1.50078276390353e-7,1.6771384767247648
137,1,low,14.995652173913042,2.2337381035514036E-2,-0.29133121992185868,-58.836185088457398,G,3000,0.43694031462643507,-1.8020541821540114e-6,0.9307392074011847,-5.74017689139561e-7,1.5123337206458753
139,1,low,0.5,2.4281769732657284E-2,-0.69291295559246502,-56.673020726236999,G,3000,-0.4260139449764641,-9.505786367453029e-7,-2.9001355257640684,-2.4398248420904877e-6,1.5187254883028367
140,1,low,15.002564102564103,1.4673231262834157E-2,-0.2913399411996892,-60.168816557692132,G,3000,0.45851668548715657,1.536154414405466e-8,0.9207875139325454,-4.2236410904394895e-7,1.4876891108547117
144,1,low,2,2.5744210366941581E-2,-0.29133741391286039,-57.720437924635853,G,3000,0.4762564054703726,7.139778253935636e-7,-5.9208808248500135,-1.4229618507952679e-6,1.7627747496159589
146,1,low,15,2.2408634659225365E-2,-0.29143764479162365,-61.767442515413371,G,3000,0.43597465956645826,-9.405369845962297e-7,0.9273043895459532,-6.198055006922942e-7,1.5460251464345007
167,1,low,10,7.801228054574684E-2,-0.29130418402857716,-70.557869817436028,G,3000,0.40556331312004823,-3.7727988332077467e-6,0.744601559356135,-1.057914627669021e-6,1.7055899303456996
104,1,high,0.5,2.4152293346591594E-2,-0.52755769422532572,-6.8013223668039462,G,7000,0.06297175059049358,2.852687966972134e-7,-6.0067433175489775,-9.79387225423345e-7,1.5145104498624136
