ID,chemIndex,porosity,freq,amp,initialStrain,initialStress,intervalCode,cycle,stiffnessFrac,dampingFrac,stiffness,damping,stiffnessROC,dampingROC,NVP
120,1,high,2,2.4319551746456163E-2,-0.44881966137082407,-4.683026855760013,F,6000,1.03274915566519,0.9577579707389299,0.04182468190754457,-5.804029662938962,1.3457954286981433e-7,-1.0889159465854447e-6,1.650989505905831
123,1,high,10,2.3155500796167072E-2,-0.52756846100808852,-5.730141348165807,F,6000,0.9920872711419693,0.9898732354358628,0.11552049124422614,0.493198665264746,-1.0200986679041735e-7,3.0005667594146245e-8,1.4989917185863677
124,1,high,5,2.4043844946017488E-2,-0.52756540793483053,-5.8597449459478606,F,6000,0.9998696108361941,0.9917828245308157,0.07956682000921686,-5.529971415797577,1.71390407199129e-8,-1.113927521814162e-7,1.670661136559046
131,1,high,2,2.4288179423705203E-2,-0.52755877026996834,-5.8932509077896755,F,6000,1.0164594184320086,0.9780804954526001,0.07234834987954487,-5.664689641440227,8.429662241728198e-8,-5.429257218931838e-7,1.6578966629783645
138,1,high,0.5,2.4139612236788142E-2,-0.45669205351708692,-6.0756811161405908,F,2000,1.0695180715841963,0.9429627528385909,0.0729644512331279,-2.877342563720363,1.9154052947758236e-6,-3.151876553213473e-6,1.5064876659192579
155,1,high,0.5,2.4770290556294913E-2,-0.45669222240591623,-7.6083469277822866,F,2000,1.0138784085422772,0.9464865073136778,0.09587327226357333,-2.8865883864052644,1.204186051040751e-6,-3.3586343282010487e-6,1.6194372710777643
107,2,low,0.5,2.4039107664406652E-2,-0.29133322325570032,-110.36201609756436,F,6000,0.98346695369886,0.8879300213237596,1.1409522592348784,-6.049038027337158,-4.844731264050938e-7,-1.0231717102362482e-6,1.4743166073119958
118,2,low,0.29999999999999993,2.4718528557623479E-2,-0.29133607283822832,-99.292455569186998,F,6000,1.0418068097011053,0.8635945421963251,1.0181267340514077,-6.067897693006293,-2.8841158492116657e-6,-1.1695640980046385e-5,1.4511607435024867
125,2,low,10.007692307692308,2.3109187217787746E-2,-0.29135883272624691,-116.38172865434537,F,6000,0.911556046534295,0.9897401889309888,1.2047596969176984,0.6763317520868282,-1.2298445552674231e-6,-5.55221221038682e-7,1.5466425851799024
126,2,low,0.40000000000000008,2.4061549102421653E-2,-0.29133551917199146,-99.961184560208238,F,6000,1.0161140469032812,0.8821057924101944,0.9766810711774049,-6.05985868295036,1.3174649540512728e-6,-9.62771759969172e-7,1.5038729896305105
154,2,low,0.5,2.4446100643851307E-2,-0.69291603183379524,-111.27783380790446,F,2000,0.9794832512662497,0.9198905009832171,1.1294761317343625,-2.9066507601811424,-4.1253680808415185e-6,1.3002286012691044e-6,1.4479390152433842
105,2,high,0.5,2.4053768858335774E-2,-0.52755878135939549,-11.309205798293299,F,6000,0.9366313586649292,0.91122838040021,0.1200184272617457,-6.01598606314143,-5.682816670510988e-7,-8.321530330066551e-7,1.5897332696971522
127,2,high,10,2.3120995267766595E-2,-0.52757893569880199,-11.286631204923472,F,6000,0.9479286918983023,1.0139945873422114,0.11143025338661962,0.8730179876038195,-2.5004359381941564e-7,3.4783231327351063e-7,1.5890428241214833
150,2,high,15,7.5980023919371517E-2,-0.52758250913579996,-11.247552581452979,F,2000,0.8728459582288967,1.0299554660737578,0.0706187725107577,1.099404160316738,-1.3066452419121245e-6,-1.4819820093341374e-6,2.4995038289996891
151,2,high,14.996666666666666,2.2209895777175647E-2,-0.52757296345442162,-10.128652239928856,F,2000,0.9524189373163598,1.0266887272920402,0.06951159775394239,1.144339924897522,-2.953214186148245e-7,9.969040587156641e-7,1.5122311851384096
152,2,high,15.00344827586207,4.6110984293437303E-2,-0.5275596302975889,-9.7568620078289872,F,2000,0.9510459930112671,1.0202578735873529,0.16168377436244974,0.4479816948889237,-8.099627940182097e-7,-5.278193032509648e-8,1.6010422657689138
153,2,high,20,2.2590403908833941E-2,-0.52757513488626362,-10.21461550140822,F,2000,0.9596233115218621,1.0094778245016807,0.07131504279448175,1.2581129395060107,-9.82060824969655e-7,3.87946213628898e-6,1.448575584212153
156,2,high,0.5,2.4341741191036756E-2,-0.45669171449968832,-12.285923280013334,F,2000,0.9535487539430094,0.9347997090662247,0.1575592304342883,-2.897136669303032,3.175616070974496e-7,-4.632664233752415e-7,1.6970822826723617
109,3,low,0.5,2.4178551084111738E-2,-0.29133686826991273,-157.58113193542448,F,6000,0.9784493877061824,0.9766291818374171,2.954299260112617,-6.075042795640339,8.964651045255678e-6,-6.355494276286677e-7,1.5480079087309919
111,3,low,0.5,2.4200331488404461E-2,-0.2913354684281298,-212.68782062723184,F,6000,0.9495737600463894,0.8925781842237648,2.9556085495864406,-6.0687115289262845,-1.4201852238096002e-5,-8.209233001021943e-7,1.5262632407704519
128,3,low,0.02,2.4812812057302076E-2,-0.29133059815925855,-157.49605425274407,F,6000,1.0472336255475414,0.8681378377876346,2.1017338865371515,-6.0947983597301425,3.957445738190124e-5,-9.868079210244573e-7,1.6537138834656449
129,3,low,10.005555555555555,2.2995208930251101E-2,-0.29134838615455322,-189.5761103698693,F,6000,0.8983754852058916,0.9818744159510797,2.3032174171189586,0.6570696189946297,-2.3866407470216623e-6,-7.114836702872829e-7,1.6132139700357002
141,3,low,0.5,2.4089210191575599E-2,-0.69291668465565726,-174.21675831782167,F,2000,0.9657120102180035,0.9046881888318906,2.2180081184880036,-2.9131929025964554,-1.8257487663753124e-5,-3.929874443785231e-6,1.4873555585304989
143,3,low,2,2.4569540548064036E-2,-0.29133401605071235,-186.7649021493599,F,2000,0.9498845135213714,0.9615192153796193,2.508483974675808,-5.979428071800275,-1.3731287434035621e-5,-3.24021760458848e-6,1.6337929148226096
145,3,low,15,2.2767054073013646E-2,-0.29144721583737276,-209.55184734073819,F,2000,0.8952942123361847,0.9972673950459943,2.2704974214514326,0.8740967175321466,-4.579196949954722e-5,-1.6195422421017014e-6,1.5538196877041874
168,3,low,15.007142857142856,3.7859706656321261E-2,-0.2913529057324557,-240.18896722005104,F,2000,0.7940310805718799,0.9607607567643618,2.9892766401970072,0.25053278702216986,-1.3060738979695064e-4,-2.719229939130763e-6,1.6081020733047662
103,3,high,0.5,2.4476333130798222E-2,-0.52755930951866969,-22.593622784915166,F,6000,0.9678992492232354,0.882672005597401,0.3072073266371378,-6.067178079555488,-8.331385060293961e-7,-1.1866048248183602e-6,1.6419608228536799
108,3,high,10,2.3065943486435064E-2,-0.52756024422647796,-23.485219208487827,F,4000,0.9269475171007703,1.0076292679020946,0.4221977995392701,0.29671020937056936,-2.0602163444064515e-6,-4.251710741818293e-7,1.7012001034387334
112,3,high,5,2.3964377933336459E-2,-0.52756223987618711,-19.879039773524777,F,6000,0.9283972102318372,0.9898446235820842,0.285806452109756,0.3020127362505063,-5.19817676996992e-7,-3.290282303409775e-7,1.6862611762572235
142,3,high,0.5,2.4530083303194415E-2,-0.45669294622286438,-20.607753654852853,F,2000,0.933302437473687,0.9477695670887876,0.28278631481373645,-2.858447458220684,-1.5283244789721094e-9,-3.589516827066319e-6,1.7152140484729843
148,3,high,15.001694915254237,2.2486050356579117E-2,-0.52755758950407772,-21.174834671245321,F,2000,0.933868517670394,1.0083216249143612,0.37210136743287575,0.3144990837224144,-3.4811566378337154e-6,-4.4028776434990033e-7,1.5671320704348271
166,3,high,9.9928571428571438,7.8057613088793984E-2,-0.52756141519875499,-25.208576638625807,F,2000,0.8150110548300512,1.079348702988627,0.26533922270411703,0.4044106743441094,-6.927369696697716e-6,2.048976752134557e-6,1.9637675822768466
106,1,low,0.5,2.4128849143440812E-2,-0.2913375226002326,-62.799569925656819,G,7000,1.005598299396156,0.9082012654129519,0.5218726198082074,-6.0388544575125636,-8.629002277281695e-7,-6.720025314859158e-7,1.4910108938330917
115,1,low,0.5,2.461566240160673E-2,-0.2913358267120093,-59.240175726957808,G,7000,1.0825571510070644,0.894081063197707,0.46478276975569505,-6.043205173412548,1.9591115437236906e-6,-7.412375865891718e-7,1.4623552872780505
116,1,low,10,2.3821421721616297E-2,-0.29134057453917039,-62.451156282278447,G,7000,0.9763629939438447,1.000299725696102,0.5516351466286626,0.7262054617981581,5.656736328466971e-6,-5.75062739776877e-6,1.5491519312962867
117,1,low,5,2.5272102221972091E-2,-0.29134028378272486,-62.471672978966268,G,7000,0.98389159664145,0.991181587314868,0.6086258824730639,0.5135921514409962,-4.048786181896524e-6,3.7401715637548348e-6,1.5896687039520312
119,1,low,2,2.5382086905547281E-2,-0.29133856940915154,-61.845186771667528,G,7000,0.9994714401962362,0.9434178372811329,0.555791102237767,-5.913834214633742,-4.60871607052793e-6,1.50078276390353e-7,1.6771384767247648
137,1,low,14.995652173913042,2.2337381035514036E-2,-0.29133121992185868,-58.836185088457398,G,3000,0.9571301911944646,0.9999819484621876,0.43694031462643507,0.9307392074011847,-1.8020541821540114e-6,-5.74017689139561e-7,1.5123337206458753
139,1,low,0.5,2.4281769732657284E-2,-0.69291295559246502,-56.673020726236999,G,3000,1.006473231303062,0.9129849510670283,0.4260139449764641,-2.9001355257640684,9.505786367453029e-7,-2.4398248420904877e-6,1.5187254883028367
140,1,low,15.002564102564103,1.4673231262834157E-2,-0.2913399411996892,-60.168816557692132,G,3000,0.9862361341994461,0.9947258674349695,0.45851668548715657,0.9207875139325454,1.536154414405466e-8,-4.2236410904394895e-7,1.4876891108547117
144,1,low,2,2.5744210366941581E-2,-0.29133741391286039,-57.720437924635853,G,3000,0.9895070630774055,0.9725476120315188,0.4762564054703726,-5.9208808248500135,7.139778253935636e-7,-1.4229618507952679e-6,1.7627747496159589
146,1,low,15,2.2408634659225365E-2,-0.29143764479162365,-61.767442515413371,G,3000,0.9635555703977097,0.9956057579067412,0.43597465956645826,0.9273043895459532,-9.405369845962297e-7,-6.198055006922942e-7,1.5460251464345007
167,1,low,10,7.801228054574684E-2,-0.29130418402857716,-70.557869817436028,G,3000,0.8416059028965157,1.008072071657725,0.40556331312004823,0.744601559356135,-3.7727988332077467e-6,-1.057914627669021e-6,1.7055899303456996
104,1,high,0.5,2.4152293346591594E-2,-0.52755769422532572,-6.8013223668039462,G,7000,0.9953342466603656,0.9240592842964047,0.06297175059049358,-6.0067433175489775,2.852687966972134e-7,-9.79387225423345e-7,1.5145104498624136
113,1,high,0.5,2.4258753733764193E-2,-0.52755998521085357,-5.40974125626341,G,7000,1.0085003675365358,0.9532846056712521,0.05108322138921651,-5.895945675592566,3.3163575181214405e-7,-4.279597629303744e-6,1.601130773599635
114,1,high,0.5,2.4300551446183816E-2,-0.44881906066950328,-4.238312376470029,G,7000,1.0682015995350518,0.9355032023038379,0.03851232564093903,-5.930625442422624,1.869892143303298e-7,-1.1500300395059781e-6,1.52436654944311
120,1,high,2,2.4319551746456163E-2,-0.44881966137082407,-4.683026855760013,G,7000,1.0352037845397077,0.9553447695723629,0.04192409043411137,-5.805061025454666,9.940852656679932e-8,-1.0313625157039041e-6,1.6587425996346115
123,1,high,10,2.3155500796167072E-2,-0.52756846100808852,-5.730141348165807,G,7000,0.9915444262660414,0.9899348080140107,0.11545728137493268,0.49322460470313123,-6.320986929346518e-8,2.5939438385247372e-8,1.5082446478459963
124,1,high,5,2.4043844946017488E-2,-0.52756540793483053,-5.8597449459478606,G,7000,0.9996743461427835,0.9916214345348201,0.07955128139243485,-5.530052617056982,-1.5538616782009852e-8,-8.120125940536128e-8,1.6571637546362057
131,1,high,2,2.4288179423705203E-2,-0.52755877026996834,-5.8932509077896755,G,7000,1.0163863518827738,0.9775439465515771,0.07234314923486328,-5.6649488359789295,-5.200644681596645e-9,-2.591945387022676e-7,1.654100843205369
138,1,high,0.5,2.4139612236788142E-2,-0.45669205351708692,-6.0756811161405908,G,3000,1.0883675320101018,0.9407219159861244,0.07425039540981636,-2.8779417919317933,1.2859441766884527e-6,-5.99228211430436e-7,1.5258091702856553
155,1,high,0.5,2.4770290556294913E-2,-0.45669222240591623,-7.6083469277822866,G,3000,1.0232772105570562,0.9525449200704156,0.096762031602881,-2.8850266008784855,8.887593393076682e-7,1.5617855267788805e-6,1.6245992470317954
107,2,low,0.5,2.4039107664406652E-2,-0.29133322325570032,-110.36201609756436,G,7000,0.9756841253919604,0.8837592283098832,1.1319231449300238,-6.050098373213668,-9.029114304854647e-6,-1.0603458765103825e-6,1.4781386560507379
118,2,low,0.29999999999999993,2.4718528557623479E-2,-0.29133607283822832,-99.292455569186998,G,7000,1.0468701686196162,0.8562448485516524,1.023075003760369,-6.0696745128221234,4.9482697089613396e-6,-1.7768198158307768e-6,1.4736985887422853
125,2,low,10.007692307692308,2.3109187217787746E-2,-0.29135883272624691,-116.38172865434537,G,7000,0.910344070745758,0.9891831923675671,1.2031578869256294,0.6760569741902076,-1.6018099920689365e-6,-2.747778966205594e-7,1.5468742526935442
126,2,low,0.40000000000000008,2.4061549102421653E-2,-0.29133551917199146,-99.961184560208238,G,7000,1.017065116271307,0.879222573408192,0.9775952317993923,-6.060564723316058,9.141606219874588e-7,-7.060403656984349e-7,1.5058736541356557
154,2,low,0.5,2.4446100643851307E-2,-0.69291603183379524,-111.27783380790446,G,3000,0.9786352513520147,0.9065128021936346,1.1284982736019207,-2.9099456879183934,-9.778581324417778e-7,-3.29492773725093e-6,1.4674868860491586
105,2,high,0.5,2.4053768858335774E-2,-0.52755878135939549,-11.309205798293299,G,7000,0.9328936776628733,0.9089659674746887,0.11953948686398637,-6.016618450908334,-4.789403977593365e-7,-6.323877669043298e-7,1.5885299050407831
127,2,high,10,2.3120995267766595E-2,-0.52757893569880199,-11.286631204923472,G,7000,0.9462088706903482,1.013982983169125,0.1112280861617852,0.8730123531903744,-2.0216722483441806e-7,-5.634413445143593e-9,1.5899319003152248
150,2,high,15,7.5980023919371517E-2,-0.52758250913579996,-11.247552581452979,G,3000,0.8642369614090991,1.025611885194077,0.0699222500806181,1.0976921371745705,-6.965224301395955e-7,-1.7120231421674514e-6,2.5171832759076254
151,2,high,14.996666666666666,2.2209895777175647E-2,-0.52757296345442162,-10.128652239928856,G,3000,0.952019933804279,1.0265418485059115,0.06948247677519293,1.1442860418838157,-2.9120978749463956e-8,-5.388301370623516e-8,1.5206085843256467
152,2,high,15.00344827586207,4.6110984293437303E-2,-0.5275596302975889,-9.7568620078289872,G,3000,0.9477168981569049,1.0270096703602138,0.1611178073900643,0.4505620868107747,-5.65966972385451e-7,2.5803919218509997e-6,1.6134403754995985
153,2,high,20,2.2590403908833941E-2,-0.52757513488626362,-10.21461550140822,G,3000,0.937847163116954,1.0295352123624073,0.06969673388436143,1.2638257336414782,-1.6183089101203252e-6,5.712794135467547e-6,1.4406743773598965
156,2,high,0.5,2.4341741191036756E-2,-0.45669171449968832,-12.285923280013334,G,3000,0.955659284255513,0.9259059575798048,0.15790796302973373,-2.8993721275549507,3.4873259544543347e-7,-2.2354582519188426e-6,1.6664269807228571
109,3,low,0.5,2.4178551084111738E-2,-0.29133686826991273,-157.58113193542448,G,7000,0.9793678905631198,0.9737699351191197,2.9570725587060402,-6.075634793757836,2.7732985934232345e-6,-5.919981174971056e-7,1.5467228471045458
111,3,low,0.5,2.4200331488404461E-2,-0.2913354684281298,-212.68782062723184,G,7000,0.9466185274697253,0.890059267682722,2.9464102007723603,-6.069298472644872,-9.198348814080326e-6,-5.869437185879179e-7,1.531483469135059
128,3,low,0.02,2.4812812057302076E-2,-0.29133059815925855,-157.49605425274407,G,7000,1.0622065375412162,0.8638607537902326,2.131783605863908,-6.095704844398406,3.0049719326756373e-5,-9.064846682633743e-7,1.6643461998553981
129,3,low,10.005555555555555,2.2995208930251101E-2,-0.29134838615455322,-189.5761103698693,G,7000,0.8972763012499628,0.9809463569021456,2.3003993753606924,0.6566123425358992,-2.8180417582661653e-6,-4.572764587305045e-7,1.6134870270315538
141,3,low,0.5,2.4089210191575599E-2,-0.69291668465565726,-174.21675831782167,G,3000,0.9623679169560235,0.8954512986480292,2.2103275409187364,-2.915445787107201,-7.680577569267211e-6,-2.2528845107454563e-6,1.492612928247981
143,3,low,2,2.4569540548064036E-2,-0.29133401605071235,-186.7649021493599,G,3000,0.9470314042541426,0.9549025710462845,2.500949396763478,-5.981393342239371,-7.534577912330142e-6,-1.9652704390962226e-6,1.636346621908644
145,3,low,15,2.2767054073013646E-2,-0.29144721583737276,-209.55184734073819,G,3000,0.8874792779804885,0.9945962069428252,2.2506784747198108,0.8727764020938049,-1.981894673162188e-5,-1.320315438341657e-6,1.5511967554095838
168,3,low,15.007142857142856,3.7859706656321261E-2,-0.2913529057324557,-240.18896722005104,G,3000,0.7801866932810749,0.9544881017314899,2.937156887533878,0.24896406026651086,-5.2119752663129407e-5,-1.5687267556590002e-6,1.6125640623350674
103,3,high,0.5,2.4476333130798222E-2,-0.52755930951866969,-22.593622784915166,G,7000,0.9633400387809785,0.8780872397668168,0.3057602515901575,-6.068265744931429,-1.447075046980273e-6,-1.0876653759410714e-6,1.6477985543072429
108,3,high,10,2.3065943486435064E-2,-0.52756024422647796,-23.485219208487827,G,5000,0.9238861571747489,1.005845470902821,0.42080343858514996,0.2962151612020918,-1.3943609541201552e-6,-4.950481684775632e-7,1.7003828840441555
112,3,high,5,2.3964377933336459E-2,-0.52756223987618711,-19.879039773524777,G,7000,0.9266824717186094,0.9887433309454788,0.28527857102032533,0.30169675130371987,-5.278810894306929e-7,-3.159849467864184e-7,1.6922671911306055
142,3,high,0.5,2.4530083303194415E-2,-0.45669294622286438,-20.607753654852853,G,3000,0.9303271588095905,0.9406811876357227,0.28188481916218616,-2.8604548917025308,-9.01495651550288e-7,-2.007433481846732e-6,1.7256210014370448
148,3,high,15.001694915254237,2.2486050356579117E-2,-0.52755758950407772,-21.174834671245321,G,3000,0.928912404923065,1.0069441298327773,0.37012659657858776,0.3140971611610346,-1.9747708542879883e-6,-4.019225613798305e-7,1.565200917939505
166,3,high,9.9928571428571438,7.8057613088793984E-2,-0.52756141519875499,-25.208576638625807,G,3000,0.7995655643959816,1.082982580312235,0.260310708794064,0.4056279106129961,-5.0285139100530455e-6,1.217236268886701e-6,2.0131366721301585
106,1,low,0.5,2.4128849143440812E-2,-0.2913375226002326,-62.799569925656819,H,8000,1.006191115283344,0.9061633496858215,0.5221802718600222,-6.039381220799495,3.0765205181482183e-7,-5.267632869312422e-7,1.495408073525015
115,1,low,0.5,2.461566240160673E-2,-0.2913358267120093,-59.240175726957808,H,8000,1.0867025900081617,0.8967689700100956,0.4665625636621793,-6.04251121301017,1.7797939064842504e-6,6.939604023781243e-7,1.4561776314469859
116,1,low,10,2.3821421721616297E-2,-0.29134057453917039,-62.451156282278447,H,8000,0.9736658654294827,0.9914557959495104,0.5501112964902151,0.721798611818369,-1.52385013844758e-6,-4.406849979789129e-6,1.537652752627231
117,1,low,5,2.5272102221972091E-2,-0.29134028378272486,-62.471672978966268,H,8000,0.9927392749592373,0.9844937938740543,0.6140989712181887,0.5107001269752431,5.473088745124755e-6,-2.892024465753096e-6,1.5537920670980339
119,1,low,2,2.5382086905547281E-2,-0.29133856940915154,-61.845186771667528,H,8000,1.0002001937265075,0.9522772056432839,0.556196351163909,-5.910676569467789,4.0524892614202114e-7,3.1576451659534045e-6,1.6303727897914297
137,1,low,14.995652173913042,2.2337381035514036E-2,-0.29133121992185868,-58.836185088457398,H,4000,0.9549427479362054,0.9991166059852296,0.43594172305103146,0.9303244489735589,-9.985915754036069e-7,-4.147584276257277e-7,1.5068195708144787
139,1,low,0.5,2.4281769732657284E-2,-0.69291295559246502,-56.673020726236999,H,4000,1.0082767559924233,0.9063055773350255,0.4267773300759193,-2.901834865540518,7.633850994551716e-7,-1.6993397764495378e-6,1.5192119578674601
140,1,low,15.002564102564103,1.4673231262834157E-2,-0.2913399411996892,-60.168816557692132,H,4000,0.9863690222393384,0.9940093356112515,0.4585784672263156,0.9204403133612991,6.178173915905027e-8,-3.472005712463755e-7,1.4859125504040509
144,1,low,2,2.5744210366941581E-2,-0.29133741391286039,-57.720437924635853,H,4000,0.9860151361549141,0.9536058357102712,0.4745757175538065,-5.927351477996909,-1.6806879165661147e-6,-6.470653146895877e-6,1.8032969655556732
146,1,low,15,2.2408634659225365E-2,-0.29143764479162365,-61.767442515413371,H,4000,0.9627583751014617,0.9944493661431317,0.43561395702000705,0.9267464599247128,-3.607025464512081e-7,-5.579296212403495e-7,1.5427687365426086
167,1,low,10,7.801228054574684E-2,-0.29130418402857716,-70.557869817436028,H,4000,0.8370663596759491,1.0067793741037914,0.40337574268803444,0.743962142805489,-2.187570432013786e-6,-6.394165506460325e-7,1.7064773305548047
104,1,high,0.5,2.4152293346591594E-2,-0.52755769422532572,-6.8013223668039462,H,8000,1.0016977544106396,0.9228992567903979,0.06337435024410286,-6.00707297069763,4.025996536092813e-7,-3.29653148652298e-7,1.5352740710131574
113,1,high,0.5,2.4258753733764193E-2,-0.52755998521085357,-5.40974125626341,H,8000,1.0139768140272476,0.9557605966607414,0.051360617945049786,-5.895037799962521,2.7739655583327446e-7,9.078756300446856e-7,1.6449147631971264
114,1,high,0.5,2.4300551446183816E-2,-0.44881906066950328,-4.238312376470029,H,8000,1.0738328252144624,0.9333688728605011,0.038715350610399366,-5.931364984757858,2.0302496946033448e-7,-7.395423352338781e-7,1.5231620609839569
120,1,high,2,2.4319551746456163E-2,-0.44881966137082407,-4.683026855760013,H,8000,1.0380816399871184,0.9535102628907216,0.04204063895705479,-5.805845801888538,1.1654852294341878e-7,-7.84776433872203e-7,1.6310829910264868
123,1,high,10,2.3155500796167072E-2,-0.52756846100808852,-5.730141348165807,H,8000,0.9908776623233139,0.990391749595478,0.1153796421384982,0.4934170835080858,-7.763923643447357e-8,1.924788049545434e-7,1.5086447629904578
124,1,high,5,2.4043844946017488E-2,-0.52756540793483053,-5.8597449459478606,H,8000,0.999065243806324,0.9914615509532372,0.07950281073641428,-5.5301330725756594,-4.8470656020566106e-8,-8.045551867752465e-8,1.6608321621907858
131,1,high,2,2.4288179423705203E-2,-0.52755877026996834,-5.8932509077896755,H,8000,1.01567773332601,0.9777088520472274,0.07229271201883063,-5.664869163719299,-5.04372160326505e-8,7.967225963056989e-8,1.6500560382047929
138,1,high,0.5,2.4139612236788142E-2,-0.45669205351708692,-6.0756811161405908,H,4000,1.1016120710129258,0.9385030880967132,0.07515396174109432,-2.8785353257366793,9.03566331277958e-7,-5.935338048859151e-7,1.5091451946682186
155,1,high,0.5,2.4770290556294913E-2,-0.45669222240591623,-7.6083469277822866,H,4000,1.0207276231935771,0.9927031635159991,0.0965209402832522,-2.8747069062042114,-2.410913196287945e-7,1.0319694674274071e-5,1.6627093494527938
107,2,low,0.5,2.4039107664406652E-2,-0.29133322325570032,-110.36201609756436,H,8000,0.9658554797459511,0.8809935299890322,1.1205206108511134,-6.0508017947614725,-1.1402534078910343e-5,-7.034215478043393e-7,1.4802072518865066
118,2,low,0.29999999999999993,2.4718528557623479E-2,-0.29133607283822832,-99.292455569186998,H,8000,1.057531375322359,0.8535391626060241,1.0334938832111809,-6.0703289694861216,1.0418879450811769e-5,-6.544566639981042e-7,1.4865096162461742
125,2,low,10.007692307692308,2.3109187217787746E-2,-0.29135883272624691,-116.38172865434537,H,8000,0.9092784105127073,0.9885318368054651,1.2017494551519952,0.6757354933325841,-1.4084317736342556e-6,-3.2148085762351284e-7,1.5521193472675228
126,2,low,0.40000000000000008,2.4061549102421653E-2,-0.29133551917199146,-99.961184560208238,H,8000,1.0187239111085913,0.8765655190648803,0.979189652744049,-6.061215580567913,1.5944209446566715e-6,-6.508572518546529e-7,1.5115871851343246
154,2,low,0.5,2.4446100643851307E-2,-0.69291603183379524,-111.27783380790446,H,4000,0.984215733115677,0.9030224477150294,1.134933320804093,-2.9108062085696043,6.435047202172361e-6,-8.605206512108943e-7,1.4889700718152632
105,2,high,0.5,2.4053768858335774E-2,-0.52755878135939549,-11.309205798293299,H,8000,0.9302002695936644,0.9069127968415024,0.11919435791069004,-6.0171925405610285,-3.4512895329633086e-7,-5.740896526944539e-7,1.5821833696066965
127,2,high,10,2.3120995267766595E-2,-0.52757893569880199,-11.286631204923472,H,8000,0.9448147822731077,1.014361155347858,0.11106420925110178,0.8731959359559012,-1.638769106834248e-7,1.8358276552676855e-7,1.5878103559271772
150,2,high,15,7.5980023919371517E-2,-0.52758250913579996,-11.247552581452979,H,4000,0.8588374868955014,1.0244131508161243,0.06948539835579932,1.0972176303663748,-4.368517248187764e-7,-4.7450680819571823e-7,2.5172040220156982
151,2,high,14.996666666666666,2.2209895777175647E-2,-0.52757296345442162,-10.128652239928856,H,4000,0.9527940151013882,1.0256483647913275,0.06953897253104709,1.1439579886274909,5.6495755854160666e-8,-3.280532563247895e-7,1.515506596189506
152,2,high,15.00344827586207,4.6110984293437303E-2,-0.5275596302975889,-9.7568620078289872,H,4000,0.946083922107817,1.0277205726991228,0.16084019123585072,0.450833404698725,-2.776161542135669e-7,2.7131788795031753e-7,1.6095114550718355
153,2,high,20,2.2590403908833941E-2,-0.52757513488626362,-10.21461550140822,H,4000,0.9443373258431539,1.026212481844846,0.07017905463147632,1.262893355206992,4.823207471148922e-7,-9.323784344861252e-7,1.4562779835334112
156,2,high,0.5,2.4341741191036756E-2,-0.45669171449968832,-12.285923280013334,H,4000,0.9579222902577844,0.9147146243377156,0.1582818898821486,-2.9021885968423162,3.7392685241488534e-7,-2.816469287365564e-6,1.7191660363336698
109,3,low,0.5,2.4178551084111738E-2,-0.29133686826991273,-157.58113193542448,H,8000,0.98045833083452,0.9718416159135211,2.9603649997126693,-6.0760341296195985,3.2924410066290654e-6,-3.993358617622178e-7,1.5456357139684822
111,3,low,0.5,2.4200331488404461E-2,-0.2913354684281298,-212.68782062723184,H,8000,0.9478417406153213,0.8871884800622651,2.950217529263528,-6.069967589881273,3.8073284911677164e-6,-6.691172364003961e-7,1.5247973315803158
128,3,low,0.02,2.4812812057302076E-2,-0.29133059815925855,-157.49605425274407,H,8000,1.0834936022307737,0.8604951471382646,2.174505443772387,-6.096418369999815,4.2721837908479275e-5,-7.135256014088043e-7,1.6496047502618327
129,3,low,10.005555555555555,2.2995208930251101E-2,-0.29134838615455322,-189.5761103698693,H,8000,0.8964046088750526,0.9800501415343398,2.2981645669834325,0.6561704500846468,-2.234808377259867e-6,-4.418924512523681e-7,1.6118451550536719
141,3,low,0.5,2.4089210191575599E-2,-0.69291668465565726,-174.21675831782167,H,4000,0.9562487464299574,0.8878493450207562,2.1962732786111117,-2.917301664077469,-1.4054262307624743e-5,-1.8558769702683443e-6,1.500163819381449
143,3,low,2,2.4569540548064036E-2,-0.29133401605071235,-186.7649021493599,H,4000,0.9440522029579773,0.950260595239682,2.493081831177995,-5.982773535882953,-7.867565585482961e-6,-1.380193643582217e-6,1.6106270795755848
145,3,low,15,2.2767054073013646E-2,-0.29144721583737276,-209.55184734073819,H,4000,0.8834600999877231,0.9930790893712299,2.240485698822024,0.8720246655152979,-1.0192775897786887e-5,-7.517365785070229e-7,1.5485044840524151
168,3,low,15.007142857142856,3.7859706656321261E-2,-0.2913529057324557,-240.18896722005104,H,4000,0.7732123967723838,0.9498657217687632,2.9109008603513873,0.24780724860203085,-2.625602718249054e-5,-1.1568116644800064e-6,1.6143607235983746
103,3,high,0.5,2.4476333130798222E-2,-0.52755930951866969,-22.593622784915166,H,8000,0.9612212767191172,0.8793627392527904,0.30508776503814605,-6.067963100265333,-6.724865520114642e-7,3.026446660960858e-7,1.6556475753993438
108,3,high,10,2.3065943486435064E-2,-0.52756024422647796,-23.485219208487827,H,6000,0.92105733982976,1.0050350083420354,0.4195149940547753,0.2959901881743461,-1.2884445303746327e-6,-2.2497302774571182e-7,1.7033310495901177
